title,description,owner,platform,catalog_path,location,table_type,data_source_format,column_name,column_type,column_description,ordinal_position
sheets_ativacao_produtos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_ativacao_produtos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/9cbeff5d-d950-4096-b3ea-57e4512b824a,MANAGED,DELTA,Meses,STRING,null,1
sheets_ativacao_produtos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_ativacao_produtos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/9cbeff5d-d950-4096-b3ea-57e4512b824a,MANAGED,DELTA,_g4_ingestion_datetime,TIMESTAMP,null,2
sheets_ativacao_produtos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_ativacao_produtos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/9cbeff5d-d950-4096-b3ea-57e4512b824a,MANAGED,DELTA,_g4_loaded_datetime,TIMESTAMP,null,3
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,prestador,STRING,null,0
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,data_entrada,STRING,null,1
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,bu,STRING,null,2
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,chapter,STRING,null,3
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,funcao,STRING,null,4
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,telefone,STRING,null,5
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,endereco,STRING,null,6
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,data_de_saida,STRING,null,7
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,tipo_de_desligamento,STRING,null,8
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,cpf,STRING,null,9
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,email_pessoal,STRING,null,10
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,mes,STRING,null,11
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,ano,STRING,null,12
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,data_de_desligamento,STRING,null,13
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,dias_na_companhia,STRING,null,14
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,estado_civil,STRING,null,15
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,id,STRING,null,16
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,email_corporativo,STRING,null,17
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,_g4_ingestion_datetime,TIMESTAMP,null,18
sheets_pessoas_g4_inativos,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_pessoas_g4_inativos,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/1b443322-d2ea-4e3c-9b40-cb4c103461a2,MANAGED,DELTA,_g4_loaded_datetime,TIMESTAMP,null,19
sheets_presenca_evento_club,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_presenca_evento_club,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/c2a85ed4-9537-4607-8634-bbd445c1709d,MANAGED,DELTA,nome,STRING,null,0
sheets_presenca_evento_club,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_presenca_evento_club,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/c2a85ed4-9537-4607-8634-bbd445c1709d,MANAGED,DELTA,cpf,STRING,null,1
sheets_presenca_evento_club,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_presenca_evento_club,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/c2a85ed4-9537-4607-8634-bbd445c1709d,MANAGED,DELTA,id_evento,STRING,null,2
sheets_presenca_evento_club,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_presenca_evento_club,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/c2a85ed4-9537-4607-8634-bbd445c1709d,MANAGED,DELTA,evento,STRING,null,3
sheets_presenca_evento_club,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_presenca_evento_club,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/c2a85ed4-9537-4607-8634-bbd445c1709d,MANAGED,DELTA,checkin_by,STRING,null,4
sheets_presenca_evento_club,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_presenca_evento_club,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/c2a85ed4-9537-4607-8634-bbd445c1709d,MANAGED,DELTA,timestamp,STRING,null,5
sheets_presenca_evento_club,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_presenca_evento_club,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/c2a85ed4-9537-4607-8634-bbd445c1709d,MANAGED,DELTA,_g4_ingestion_datetime,TIMESTAMP,null,6
sheets_presenca_evento_club,null,l.bernardo@g4educacao.com,Databricks,production.bronze.sheets_presenca_evento_club,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/131fc41b-5607-49ee-a816-488365d7c6df/tables/c2a85ed4-9537-4607-8634-bbd445c1709d,MANAGED,DELTA,_g4_loaded_datetime,TIMESTAMP,null,7
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,company_id,STRING,Identificador da company.,0
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,updated_at,STRING,Data de atualização do objeto.,1
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,created_at,STRING,Data de criação do objeto.,2
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,deleted_at,STRING,Data em que o objeto foi excluído.,3
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,document,STRING,Documento associado a company.,4
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,name,STRING,Nome da company.,5
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,email,STRING,Email associado a company.,6
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,phone,STRING,Número de telefone.,7
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,status,STRING,Status da company.,8
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,group_economic_id,STRING,Identificador do grup econômico.,9
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,street,STRING,Rua associada a company.,10
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,number,STRING,Número associado a company.,11
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,neighbor,STRING,Vizinho associado a company.,12
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,cep,STRING,CEP associado a company.,13
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,city,STRING,Cidade associada a company.,14
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,state,STRING,Estato associado a company.,15
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,responsible,STRING,Responsável pela company.,16
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,blocking_reason,STRING,Motivo de bloqueio da company.,17
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,_g4_ingestion_datetime,TIMESTAMP,Data e hora em que o dado foi ingerido da fonte,18
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,_g4_loaded_datetime,TIMESTAMP,Data e hora em que o dado foi carregado na tabela,19
skills_companies,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_companies,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,_g4_source_type,STRING,Indica se o dado veio de origem streaming ou batch,20
skills_events_user_activities,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_events_user_activities,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,user_activities_id,STRING,ID único,0
skills_events_user_activities,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_events_user_activities,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,date,STRING,Data e hora da última atualização do registro em UTC-3,1
skills_events_user_activities,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_events_user_activities,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,type,STRING,Data e hora de criação do registro em UTC-3,2
skills_events_user_activities,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_events_user_activities,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,user_id,STRING,ID do usuário associado à atividade,3
skills_events_user_activities,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_events_user_activities,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,company_id,STRING,ID da empresa associada à atividade,4
skills_events_user_activities,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_events_user_activities,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,metadata,STRING,Tempo atual em segundos,5
skills_events_user_activities,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_events_user_activities,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,_g4_ingestion_datetime,TIMESTAMP,Data e hora em que o dado foi ingerido da fonte,6
skills_events_user_activities,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_events_user_activities,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,_g4_loaded_datetime,TIMESTAMP,Data e hora em que o dado foi carregado na tabela,7
skills_events_user_activities,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_events_user_activities,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,_g4_source_type,STRING,Indica se o dado veio de origem streaming ou batch,8
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,signatures_id,STRING,Identificador do objeto.,0
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,updated_at,STRING,Timestamp da última atualização no objeto.,1
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,created_at,STRING,Momento da criação do objeto.,2
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,deleted_at,STRING,Momento da exclusão do objeto.,3
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,hiring_date,STRING,Data em que foi feita a assinatura.,4
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,payment_method,STRING,Método de pagamento.,5
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,expiration_date,STRING,Data de expiração da assinatura.,6
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,cancellation_date,STRING,Data de cancelamento.,7
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,licenses,STRING,Quantidade de licenças.,8
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,total_installments,STRING,Total de instalações.,9
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,installments_price,STRING,Preço das instalações.,10
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,contract_price,STRING,Preço do contrato.,11
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,first_payment_date,STRING,Data do primeiro pagamento.,12
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,is_active,STRING,Indica se objeto está ativo.,13
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,license_value,STRING,Valor da licença.,14
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,company_id,STRING,ID da empresa.,15
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,plan_id,STRING,ID do plano.,16
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,_g4_ingestion_datetime,TIMESTAMP,Data e hora em que o dado foi ingerido da fonte,17
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,_g4_loaded_datetime,TIMESTAMP,Data e hora em que o dado foi carregado na tabela,18
skills_signatures,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_signatures,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,_g4_source_type,STRING,Indica se o dado veio de origem streaming ou batch,19
skills_skills,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_skills,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,skills_id,STRING,ID único,0
skills_skills,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_skills,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,name,STRING,Nome da habilidade,1
skills_skills,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_skills,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,description,STRING,Descrição da habilidade,2
skills_skills,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_skills,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,created_at,STRING,Data e hora de criação do registro em UTC-3,3
skills_skills,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_skills,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,updated_at,STRING,Data e hora da última atualização do registro em UTC-3,4
skills_skills,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_skills,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,deleted_at,STRING,Data e hora de exclusão do registro em UTC-3,5
skills_skills,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_skills,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,image_url,STRING,URL da imagem da habilidade,6
skills_skills,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_skills,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,is_visible,STRING,Visibilidade da habilidade,7
skills_skills,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_skills,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,label,STRING,Descrição de nome da habilidade para o usuário.,8
skills_skills,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_skills,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,_g4_ingestion_datetime,TIMESTAMP,Data e hora em que o dado foi ingerido da fonte,9
skills_skills,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_skills,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,_g4_loaded_datetime,TIMESTAMP,Data e hora em que o dado foi carregado na tabela,10
skills_skills,null,aws-root@g4educacao.com,Databricks,production.bronze.skills_skills,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,_g4_source_type,STRING,Indica se o dado veio de origem streaming ou batch,11
tiktok_ads_ads,null,aws-root@g4educacao.com,Databricks,production.bronze.tiktok_ads_ads,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,ad_id,STRING,Identificador único do anúncio.,0
tiktok_ads_ads,null,aws-root@g4educacao.com,Databricks,production.bronze.tiktok_ads_ads,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,date,STRING,Data referente ao período da métrica do anúncio.,1
tiktok_ads_ads,null,aws-root@g4educacao.com,Databricks,production.bronze.tiktok_ads_ads,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,clicks,STRING,Número de cliques recebidos pelo anúncio.,2
tiktok_ads_ads,null,aws-root@g4educacao.com,Databricks,production.bronze.tiktok_ads_ads,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,impressions,STRING,Número de impressões do anúncio.,3
tiktok_ads_ads,null,aws-root@g4educacao.com,Databricks,production.bronze.tiktok_ads_ads,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,spend,STRING,Valor gasto no anúncio.,4
tiktok_ads_ads,null,aws-root@g4educacao.com,Databricks,production.bronze.tiktok_ads_ads,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,_g4_ingestion_datetime,TIMESTAMP,Data e hora em que o dado foi ingerido da fonte,5
tiktok_ads_ads,null,aws-root@g4educacao.com,Databricks,production.bronze.tiktok_ads_ads,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,_g4_loaded_datetime,TIMESTAMP,Data e hora em que o dado foi carregado na tabela,6
tiktok_ads_ads,null,aws-root@g4educacao.com,Databricks,production.bronze.tiktok_ads_ads,null,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,_g4_source_type,STRING,Indica se o dado veio de origem streaming ou batch,7
g4_empresas_dim,null,l.bernardo@g4educacao.com,Databricks,production.diamond.g4_empresas_dim,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/3254422c-d21a-4a0a-b06d-8483ef07041c/tables/8232ff35-6bb0-4656-84ca-0b6d7e51b608,MANAGED,DELTA,id,STRING,null,0
g4_empresas_dim,null,l.bernardo@g4educacao.com,Databricks,production.diamond.g4_empresas_dim,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/3254422c-d21a-4a0a-b06d-8483ef07041c/tables/8232ff35-6bb0-4656-84ca-0b6d7e51b608,MANAGED,DELTA,cnpj,STRING,null,1
g4_empresas_dim,null,l.bernardo@g4educacao.com,Databricks,production.diamond.g4_empresas_dim,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/3254422c-d21a-4a0a-b06d-8483ef07041c/tables/8232ff35-6bb0-4656-84ca-0b6d7e51b608,MANAGED,DELTA,dominio,ARRAY,null,2
g4_empresas_dim,null,l.bernardo@g4educacao.com,Databricks,production.diamond.g4_empresas_dim,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/3254422c-d21a-4a0a-b06d-8483ef07041c/tables/8232ff35-6bb0-4656-84ca-0b6d7e51b608,MANAGED,DELTA,razao_social,STRING,Nome empresarial registrado da empresa,3
g4_empresas_dim,null,l.bernardo@g4educacao.com,Databricks,production.diamond.g4_empresas_dim,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/3254422c-d21a-4a0a-b06d-8483ef07041c/tables/8232ff35-6bb0-4656-84ca-0b6d7e51b608,MANAGED,DELTA,nome_fantasia,ARRAY,null,4
g4_empresas_dim,null,l.bernardo@g4educacao.com,Databricks,production.diamond.g4_empresas_dim,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/3254422c-d21a-4a0a-b06d-8483ef07041c/tables/8232ff35-6bb0-4656-84ca-0b6d7e51b608,MANAGED,DELTA,cep,STRING,CEP do endereço da empresa,5
